0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.0,-0.07968625921749588,0.0,6.108239138968526,0.0,-2.570223530477025,-1.058817664252658,0.0,-15.05994641356467,0.0,1.1465817436022872,0.0,0.07968625921749588,0.0,-6.108239138968526,0.0,2.570223530477025,1.058817664252658,0.0,15.05994641356467,0.0,-1.1465817436022872,0.0,0.05270049551530366,0.0,0.0,0.0,0.0,0.5265863007440852,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018110513458521785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07246785205576742,0.0,0.0,0.0,-0.7190239476743475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05270049551530366,0.0,0.0,0.0,0.0,-0.5265863007440852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018110513458521785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07246785205576742,0.0,0.0,0.0,0.7190239476743475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26075836228196175
0.0,-0.583449528600816,0.0,58.61837084205209,0.0,-10.308131096658562,-2.1691737772837767,0.0,30.227495479372443,0.0,7.716990220727459,0.0,0.583449528600816,0.0,-58.61837084205209,0.0,10.308131096658562,2.1691737772837767,0.0,-30.227495479372443,0.0,-7.716990220727459,0.0,0.021600535274541203,0.0,0.0,0.0,0.0,2.457408842749417,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13260216559109456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26649209700904175,0.0,0.0,0.0,-3.503728756654639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021600535274541203,0.0,0.0,0.0,0.0,-2.457408842749417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13260216559109456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26649209700904175,0.0,0.0,0.0,3.503728756654639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229776416968212
0.0,-0.678063319255712,0.0,57.245583715874346,0.0,-8.876992071517954,-2.723576401489458,0.0,30.177221871755805,0.0,8.186634094348403,0.0,0.678063319255712,0.0,-57.245583715874346,0.0,8.876992071517954,2.723576401489458,0.0,-30.177221871755805,0.0,-8.186634094348403,0.0,0.02360562209182994,0.0,0.0,0.0,0.0,2.6170952511975316,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1541052998308436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26646903782462383,0.0,0.0,0.0,-3.5230350814252764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02360562209182994,0.0,0.0,0.0,0.0,-2.6170952511975316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1541052998308436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26646903782462383,0.0,0.0,0.0,3.5230350814252764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13362415096901709
0.0,-0.1339755873580759,0.0,15.288022470099577,0.0,-2.1428024962716234,-0.8329467950261932,0.0,8.760899980543533,0.0,1.878461775119206,0.0,0.1339755873580759,0.0,-15.288022470099577,0.0,2.1428024962716234,0.8329467950261932,0.0,-8.760899980543533,0.0,-1.878461775119206,0.0,0.005971744092276692,0.0,0.0,0.0,0.0,0.6284308768447004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03044899712683543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07084123690824992,0.0,0.0,0.0,-0.9563029512161934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005971744092276692,0.0,0.0,0.0,0.0,-0.6284308768447004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03044899712683543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07084123690824992,0.0,0.0,0.0,0.9563029512161934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31912772639441744
0.0,-0.06400462832739526,0.0,30.973852032181533,0.0,-5.679921630421952,-1.197635951206959,0.0,-55.936803668243954,0.0,3.551030122801161,0.0,0.06400462832739526,0.0,-30.973852032181533,0.0,5.679921630421952,1.197635951206959,0.0,55.936803668243954,0.0,-3.551030122801161,0.0,0.015063191394043992,0.0,0.0,0.0,0.0,1.1872619019934443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01454650643804438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12932122164600737,0.0,0.0,0.0,-1.6685663694158275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015063191394043992,0.0,0.0,0.0,0.0,-1.1872619019934443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01454650643804438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12932122164600737,0.0,0.0,0.0,1.6685663694158275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4772910775811686
0.0,0.1955903938419456,0.0,64.1653383541636,0.0,-8.884880829024286,-1.9165515657402599,0.0,-39.21671988658787,0.0,6.0528742113613765,0.0,-0.1955903938419456,0.0,-64.1653383541636,0.0,8.884880829024286,1.9165515657402599,0.0,39.21671988658787,0.0,-6.0528742113613765,0.0,0.026338856544843636,0.0,0.0,0.0,0.0,1.9386068125426346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04445236223680582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2043103821576751,0.0,0.0,0.0,-2.8975852563171123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026338856544843636,0.0,0.0,0.0,0.0,-1.9386068125426346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04445236223680582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2043103821576751,0.0,0.0,0.0,2.8975852563171123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12766274770016534
0.0,0.5125997214359019,0.0,-165.70937366885823,0.0,5.673198809658699,1.267183581646733,0.0,-12.435120145323804,0.0,-2.852223499560645,0.0,-0.5125997214359019,0.0,165.70937366885823,0.0,-5.673198809658699,-1.267183581646733,0.0,12.435120145323804,0.0,2.852223499560645,0.0,-0.011403848432773091,0.0,0.0,0.0,0.0,-0.8113179722033722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1164999366899777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12089525881152811,0.0,0.0,0.0,2.1259401213270084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011403848432773091,0.0,0.0,0.0,0.0,0.8113179722033722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1164999366899777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12089525881152811,0.0,0.0,0.0,-2.1259401213270084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11775741921652595
0.0,0.13649344494416657,0.0,-127.27617893213147,0.0,1.1299602899409011,0.08077943489575728,0.0,-0.20119184153659653,0.0,-0.3025560055005889,0.0,-0.13649344494416657,0.0,127.27617893213147,0.0,-1.1299602899409011,-0.08077943489575728,0.0,0.20119184153659653,0.0,0.3025560055005889,0.0,-0.0030479190862786835,0.0,0.0,0.0,0.0,-0.016672975908084586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031021237487310577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01925866409094895,0.0,0.0,0.0,0.5692435555334476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030479190862786835,0.0,0.0,0.0,0.0,0.016672975908084586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031021237487310577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01925866409094895,0.0,0.0,0.0,-0.5692435555334476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023063123309469878
0.0,0.41029208605435097,0.0,-122.60007630160443,0.0,1.8238960746608694,0.5886059413516874,0.0,-2.699089901440378,0.0,-0.9333926558616981,0.0,-0.41029208605435097,0.0,122.60007630160443,0.0,-1.8238960746608694,-0.5886059413516874,0.0,2.699089901440378,0.0,0.9333926558616981,0.0,-0.005958168632196035,0.0,0.0,0.0,0.0,-0.18541659773836866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09324820137598883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010488634809587283,0.0,0.0,0.0,0.8196650334709649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005958168632196035,0.0,0.0,0.0,0.0,0.18541659773836866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09324820137598883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010488634809587283,0.0,0.0,0.0,-0.8196650334709649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026559779707171584
0.0,-0.21958717218612583,0.0,-17.72944281184848,0.0,-2.135911435450816,0.08482855608144191,0.0,14.454786004830023,0.0,2.7465241699443332,0.0,0.21958717218612583,0.0,17.72944281184848,0.0,2.135911435450816,-0.08482855608144191,0.0,-14.454786004830023,0.0,-2.7465241699443332,0.0,0.006103157057238786,0.0,0.0,0.0,0.0,0.938681713142983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04990617549684677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28553556960737675,0.0,0.0,0.0,-1.1974610848780078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006103157057238786,0.0,0.0,0.0,0.0,-0.938681713142983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04990617549684677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28553556960737675,0.0,0.0,0.0,1.1974610848780078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06765063255460832
0.0,-0.23566338202432519,0.0,-28.917558508826577,0.0,-2.0762447303759606,0.38740582793931067,0.0,11.919201030214117,0.0,2.722679040050596,0.0,0.23566338202432519,0.0,28.917558508826577,0.0,2.0762447303759606,-0.38740582793931067,0.0,-11.919201030214117,0.0,-2.722679040050596,0.0,0.00801748413404138,0.0,0.0,0.0,0.0,0.8273625335931323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.053559859550983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26842340127257247,0.0,0.0,0.0,-1.1163539430606633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00801748413404138,0.0,0.0,0.0,0.0,-0.8273625335931323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.053559859550983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26842340127257247,0.0,0.0,0.0,1.1163539430606633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14262432547000342
0.0,-5.386965295400493,0.0,10.668186340153309,0.0,-2.80336936893679,0.009152511963467003,0.0,17.251702558800964,0.0,3.2708066266527083,0.0,5.386965295400493,0.0,-10.668186340153309,0.0,2.80336936893679,-0.009152511963467003,0.0,-17.251702558800964,0.0,-3.2708066266527083,0.0,0.01471397590587192,0.0,0.0,0.0,0.0,1.111101782464418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.06521938531829408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3946775455841179,0.0,0.0,0.0,-1.6770372744183648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01471397590587192,0.0,0.0,0.0,0.0,-1.111101782464418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06521938531829408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3946775455841179,0.0,0.0,0.0,1.6770372744183648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010236497615948456
0.0,-11.130249229851147,0.0,16.10764714619586,0.0,-2.8179066682415166,0.2611845228736509,0.0,10.941651219049076,0.0,2.1521827503639837,0.0,11.130249229851147,0.0,-16.10764714619586,0.0,2.8179066682415166,-0.2611845228736509,0.0,-10.941651219049076,0.0,-2.1521827503639837,0.0,0.016448637865424096,0.0,0.0,0.0,0.0,0.7040611317272517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05232937042071504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3503938618283063,0.0,0.0,0.0,-1.3565226093471727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016448637865424096,0.0,0.0,0.0,0.0,-0.7040611317272517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05232937042071504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3503938618283063,0.0,0.0,0.0,1.3565226093471727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04314107964638363
0.0,-26.565813917947843,0.0,2.3237010581620883,0.0,-1.1441039724574973,1.2346386070853144,0.0,2.205681099660568,0.0,-0.06484446307745406,0.0,26.565813917947843,0.0,-2.3237010581620883,0.0,1.1441039724574973,-1.2346386070853144,0.0,-2.205681099660568,0.0,0.06484446307745406,0.0,0.000494639686432118,0.0,0.0,0.0,0.0,0.04213068949617976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.6441332004663988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092532005126464,0.0,0.0,0.0,-0.5951500752139818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000494639686432118,0.0,0.0,0.0,0.0,-0.04213068949617976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6441332004663988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6092532005126464,0.0,0.0,0.0,0.5951500752139818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448584967642211
0.0,-29.395160402957234,0.0,106.48200953906705,0.0,-4.936058921251506,0.7208966721485788,0.0,19.069059528657384,0.0,3.7849832162121317,0.0,29.395160402957234,0.0,-106.48200953906705,0.0,4.936058921251506,-0.7208966721485788,0.0,-19.069059528657384,0.0,-3.7849832162121317,0.0,0.0005043603574898334,0.0,0.0,0.0,0.0,1.2366102716603695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.864736272055174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480352206404265,0.0,0.0,0.0,-2.384858774530597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005043603574898334,0.0,0.0,0.0,0.0,-1.2366102716603695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.864736272055174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6480352206404265,0.0,0.0,0.0,2.384858774530597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233842486445749
0.0,-14.253888063761941,0.0,62.913773471693865,0.0,-3.167856963330843,0.2970242656056936,0.0,12.263782674322524,0.0,2.4056204214866415,0.0,14.253888063761941,0.0,-62.913773471693865,0.0,3.167856963330843,-0.2970242656056936,0.0,-12.263782674322524,0.0,-2.4056204214866415,0.0,0.008050522355568895,0.0,0.0,0.0,0.0,0.7894714655942424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9195708945995585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3740854958217625,0.0,0.0,0.0,-1.5099130302853556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008050522355568895,0.0,0.0,0.0,0.0,-0.7894714655942424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9195708945995585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3740854958217625,0.0,0.0,0.0,1.5099130302853556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09673449570540385
0.0,-0.010336200335391104,0.0,-0.8006868002504303,0.0,0.0735258259266158,0.008770477296467342,0.0,-0.243665340645349,-1.0,-0.04345533149900339,0.0,0.010336200335391104,0.0,0.8006868002504303,0.0,-0.0735258259266158,-0.008770477296467342,0.0,0.243665340645349,1.0,0.04345533149900339,0.0,-2.981575752084172e-05,0.0,0.0,0.0,0.0,-0.01524842005296954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002349136439861614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00195647546276301,0.0,0.0,0.0,0.029413272972082318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.981575752084172e-05,0.0,0.0,0.0,0.0,0.01524842005296954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002349136439861614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00195647546276301,0.0,0.0,0.0,-0.029413272972082318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001828024068967591
0.0,-210.31355218809833,0.0,-159.5525480422126,0.0,13.823481647832235,2.8593318594064714,0.0,-48.595743552582846,0.0,-9.800809816536155,0.0,210.31355218809833,0.0,159.5525480422126,0.0,-13.823481647832235,-2.8593318594064714,0.0,48.595743552582846,0.0,9.800809816536155,0.0,-0.00841662963231989,0.0,0.0,0.0,0.0,-3.1538443649618193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696472299776523,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07487882013727559,0.0,0.0,0.0,5.6015106384674525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00841662963231989,0.0,0.0,0.0,0.0,3.1538443649618193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2696472299776523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07487882013727559,0.0,0.0,0.0,-5.6015106384674525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01594677794578793
0.0,-209.87765737837026,0.0,-149.27415877935914,0.0,12.409511514854152,3.0614767773049825,0.0,-43.02285910891102,0.0,-8.700466648490695,0.0,209.87765737837026,0.0,149.27415877935914,0.0,-12.409511514854152,-3.0614767773049825,0.0,43.02285910891102,0.0,8.700466648490695,0.0,-0.000911295674200667,0.0,0.0,0.0,0.0,-2.79740315990954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005324140067609,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11532967988832832,0.0,0.0,0.0,4.911736598111141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000911295674200667,0.0,0.0,0.0,0.0,2.79740315990954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3005324140067609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11532967988832832,0.0,0.0,0.0,-4.911736598111141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034296224954258867
